type,path,size,modification_time,sha256_hash
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj5oJ.xml,10431,1664533044.321035,143503383ab700c2189c529529ce76943b0686bc36cbd13747db9068cee04376
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj5oJ_RC_003.xml,4631,1664533259.4112372,ee642ca4aaaebf326a9102132b4fae5fe6e2aa1b0aa2df955beba24bf60e14cc
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj5Yr.xml,10431,1664532279.0300782,4d464265095c60ff439f72e5ee96c50aeb89257970ea631a0b7fc93bd68089cb
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj5Yr_RC_003.xml,4631,1664532473.1540394,7aa7b2fa688e12a6cdf8af3ece119fb52f57e31953d65f332f66136dcdb90b17
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj61z.xml,10423,1664530120.5153103,b0a04fbe08ddecd51b596f8608901e2e4f0088decf64cefb14ae09c52f366afb
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yj61z_RC_003.xml,4631,1664530391.243573,7b70ca203cea13ed44bd58ff8efae567f133b2f553a61245603dd42d1e2f8c8c
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbim.xml,9957,1664538143.0126057,09c2f64e2a0b4d0b2e1d0b15a489a2dbfed9febb9efc982691dffd48f23e5ad7
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbim_RC_003.xml,4631,1664538320.228614,d602edab57fb4dee0e31833ff586b2cd53f56ab83ca05fde3b298faad182dfc2
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbqv.xml,9977,1664534681.262745,9d7d454ff0a35109198289667d9c8765ffb4ddadd41625090f3d30d0d4987e42
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbqv_RC_003.xml,4631,1664534856.7589831,09744b0a538221e3b48d764f73ae9cb336efdd0ae30b958246b700c54a141be0
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YkbrK.xml,9983,1664532272.66788,68eaeff549de7afeaa856574ccc9af855872fa546273f38fd1e08ca3d38c8a2c
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YkbrK_RC_003.xml,4631,1664532499.9739146,0c64dfa66c4876bc14e937fdf360ccfff8b5038e268247e923d221d79353d0d1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbt9.xml,9970,1664533036.872887,e651d03f9afbbb38c6ee371624bcec50078d1cf4bcdcf80106dc4335952d068a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbt9_RC_003.xml,4631,1664533293.9978962,5370c9d9e4b2e35303d8ec39b39631525082ba6b1d8b7956fcaa0c4a00b8e6ce
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbtx.xml,9972,1664535421.4865878,44a28ce32e4f56ee0a5de1f03e8ec2bb0e635c4f6ea4c7bdf78d6e89fd7bfc9b
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykbtx_RC_003.xml,4631,1664535829.1085496,6e2f8a2b0ed916e018af9a359fc34c12055c62893f7b1861de4819af68d4f1e2
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykc88.xml,9992,1664535027.2049167,b7e0241a0e63a165a18c3fa68d34e99c2b80c01630034e93f1d0cf1334a9defa
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ykc88_RC_003.xml,4631,1664535170.771154,600eed411a8e06211d888851966cb9ee54c0fd121a66806642039aeb460cf11e
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YkceV.xml,9980,1664530114.0739014,dcb4f16d6fe748cd0def530421b0056f95a62c8347acf3e65669740ea98130cd
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YkceV_RC_003.xml,4631,1664530429.9027634,0118cc660e6654cea4ae17b04ab01f2d4e415c99d464d43a9c2bfeb6a466e177
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YldZi.xml,10436,1664538157.4160178,7badac1ffd3139d4330f811d147e0453f14d3720b98242575644d4f79d9cfbad
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YldZi_RC_003.xml,4631,1664538315.4335344,d35149004038c58b1a0ecc90e5f8ea3943732d07004ed1156f47a93f7ea83bd1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YleI4.xml,10974,1664530638.096985,67074977f2c3d3831e5b63c02adb27796d82cc772ab3ed597f60e6a56cfd5134
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YleI4_RC_003.xml,4631,1664530822.8124988,c9d81f4e03b28d75c3df95b84c28e1e99259a6f7b0a2a29eab5d5006859dedb5
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlfaP.xml,10436,1664534297.8108325,54f89bcf434d0311bb5b614c93e442842210c27ef275c1cd2132b8d2595f05c2
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlfaP_RC_003.xml,4631,1664534500.668617,457a9a710afb6f84e603bc77ba440b8c045aa44a5cd7c9211e373020fd647d20
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ylg4u.xml,10714,1664532290.7388015,02e47262aeb0261807499aaccf2d99f7b273908c2a7996beb5c7210cfcff0400
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Ylg4u_RC_003.xml,4631,1664532495.4085076,cffd532941a82390853383bf2913a2c327a7eed23ca0da8b5c3309261ddc0de7
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgJq.xml,10972,1664533518.930231,9947dc9f5567f9172652c511c231406600dbed805d63682cf826a90f2e155a0c
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgJq_RC_003.xml,4631,1664533721.4497032,328223605056059f858d96e32db9ae3c3663933e702348aed391aeec1027c801
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgKN.xml,10440,1664533059.233535,a60fc0cc01ea7e3da68295b93a07ed667ed73933db8a669469b7b5d8ac6ef9c9
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgKN_RC_003.xml,4631,1664533283.418931,fe283010f606bc4b656c2f867ab360d0e0913d791b6d1ce8a8517f16adb5d0c1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgY3.xml,10430,1664530132.9539602,3eebfb3203670e3735078cdf2b1ed55e8d1552920fe4be60fa80cfa06d3de543
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YlgY3_RC_003.xml,4631,1664530418.27009,cb7df087dabae23eb1112da907eefbe223af58891da962558b590e31189787c1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0k0.xml,9911,1664532266.2906525,9c3a94585799928f95d0ef218e2ad1c4c40ee18470831e61e1d4dce40ee66a54
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0k0_RC_003.xml,4631,1664532490.8438249,38be794a44756ed1bb315c75e6d4c938a503d743aefceece9b6bfc731347758f
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0lv.xml,9897,1664535415.1144412,f23fbe43d4d249a72fdfab147183896d6ae0b7847558ebfe2fa7cb164ef55c69
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0lv_RC_003.xml,4631,1664535816.533096,dff533736417bb3cd7e1fcff6c1952f42a81b541fb6c6ea38ddf415fff7a48ad
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0uG.xml,9901,1664533500.01707,1cec9e866f640562bc18f55073eb7bcb1475b8cb2c8dc340df747dbe212fc891
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yq0uG_RC_003.xml,4631,1664533713.2042031,d99ecd952438570b7e82939c22e94b29e5de386550964930e9a9852ef7822caa
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YqmtA.xml,10436,1664538135.8576248,080536ec8e648c064ba3c1a8d21ef006c10249809616cf5b87e80c8bfc758f10
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YqmtA_RC_003.xml,4631,1664538310.517604,964414c8990efc72f29d8928dac5eef25fcd2cd5491ea93fdf6ff8545359ea25
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqncn.xml,10422,1664530618.5275283,6824cbdc6d2c069698924b1077d5400b6cda410be9a102e2bb5986cdad3aee80
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqncn_RC_003.xml,4631,1664530811.2463245,807169063fb514b86e6ba7c261972051312189a60a12c076687fa29a925f8df5
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqnei.xml,10986,1664535020.5037704,beff77f7f39a6d74e37d88c08bf30f97be98bc2c74debbae61f9f2edcb3f4259
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqnei_RC_003.xml,4631,1664535166.0419755,7c567343fd80853037022cf9a8228abbe1e735abc4af3296bba3cb44330db759
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqpcd.xml,10436,1664533029.5517678,655dc622a7b588afac5701e8401163dd488c7fac2c620e3344e07c2ec597ab21
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqpcd_RC_003.xml,4631,1664533274.2053435,55fa7cdc9f29f20e7e06f54c29d8aa3524ba618b814d1c7c7734e58589a63536
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqppf.xml,11529,1664530107.5861776,2c2d0333687a81f870586bef013d41b31d479a3fadc3d4bf82f994fae87f4af9
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Yqppf_RC_003.xml,4631,1664530409.788332,e5f60d312291ff42e69b2e46d74b1f7b22bbf3884a387c40d50d4f0b12b20ab9
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YrM1X.xml,9447,1664535434.6208951,08b7e72a2e98d6878f2c026138e88272780a4f311224a402f875995e29392e9a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YrM1X_RC_003.xml,4631,1664535848.292606,b310d79a4148cc5dcf39f08952dc07024eac70e7e360ff84c4cb8a0ffc5f89ce
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU5fA.xml,10985,1664534322.799646,f5cd87c0f0da85333cfd84ed65304f81de42cd021da9094ca17aa5d740aa21aa
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU5fA_RC_003.xml,4631,1664534431.3544168,3be896a67d287a1ed61e6e8cc5d5259b9c47306c0fdfcb8dc6aa1ce326f1fa0d
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU65T.xml,10691,1664536069.4920561,143597e1cfc5c71da929931c9baab798750bf07ce633c013f80b5a8ae030750f
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU65T_RC_003.xml,4631,1664536185.3776486,2d2258f63647822b1cdd501afacede7cac3d5e96ca8b8116ef32a96c59fe208c
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU6MM.xml,10442,1664533079.7748094,e7c7b6b0f3ff031655d9840fe15069a368e4013914245778c95fdd620c1a9339
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU6MM_RC_003.xml,4631,1664533216.4423056,53666aa0e07754dba7a9cc2c700da68e00424511f7716e1250a26a6850f795c1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU6ZA.xml,10435,1664530177.675945,81b136214f003a64e3146a2c92d5d01441e16f4acd747297dc7c1bcb686e7852
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YU6ZA_RC_003.xml,4631,1664530340.9219398,d05f277367722362a296ba9240b9a56bc4ff214ae0b0b17b153db7942ce406e5
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUiz3.xml,9901,1664530171.5841274,ffe63d9493c64fddba4d95f04d19fced3674bf6d1318b257062adfb04a4535a9
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUiz3_RC_003.xml,4631,1664530336.2888358,26562b6a4eb0225a3768d1de793da17b09d0c70dee2629e058388e48d66a06a1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUj0T.xml,9898,1664535474.3233721,c58db9749284459a9ea1a0545ab1633cc230dbf6d020d719f453c405502db729
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUj0T_RC_003.xml,4631,1664535731.1843226,0f2ffaf7f8c0ecbf19e81e6d85312de83d6acca029e6120a2ca66fe47f7eef1a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUj2O.xml,10244,1664532314.5517292,33f655ac9497d377dd09588bd35b7a2a30481e8e0e0356488fe8178eb40a78b9
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YUj2O_RC_003.xml,4631,1664532433.8422465,d8ccde5ef1653a379bd4fe7a381c72c300885ca3f3baa93853e42754726ef999
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsSK.xml,9912,1664532308.3909454,ed4ddd6d47883365cca10bb12cf91f4fb710a416d0f5fd4e8007b956e6c51ea2
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsSK_RC_003.xml,4631,1664532446.896812,19721da56ed260092aecdcb03730355b824afbfab01b31020e25168ad97407d1
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsUB.xml,9898,1664535460.561461,96c9a0366a4fdb03b09e41ef1bb2ccecf82db60091ec3abab5077c77041b01db
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsUB_RC_003.xml,4631,1664535767.555623,fd4ebae839a54e77bf490eda0e5f13d6fc02a00c5998c905aeb08a490016aba8
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsur.xml,9901,1664530159.107944,f9efcc48be32e86720cd4843fe6077e3fa87f068c4eeef355182d200f38112b0
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YYsur_RC_003.xml,4631,1664530359.2472236,ea89b84234fc6a7c0237c179b650ce5aafa9bfdeeddcea153608b23ab0f61408
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YzcWW.xml,10447,1664538164.4178078,b0eb1cf919be33848a565a4dcbd75937f361b33c121efdf4c5cc57580dda230a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YzcWW_RC_003.xml,4631,1664538371.514439,552db307a0b27d582a7d1cf875abbbf73cdb64993d130f534420481a637fb05a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZUCm.xml,10425,1664530650.9115448,7c706e52c5929c698188b5368772d518469007532bf9667df906fbf860c14818
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZUCm_RC_003.xml,4631,1664530771.0961578,75f061f46b656754f4d555329bb2cd89cb8419dde5fe7dc4c8a940f266cd073a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZVan.xml,12339,1664534316.3045325,f3461b6ff7fee675ba14e499d4add9af386db644ddc99ef2d8137e85fe1bc9f7
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZVan_RC_003.xml,4631,1664534444.818352,83bf7e60bdcd2ab39a8597420a807146ff7cb8dd39d332d6828b80f0cb2e34c3
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZW8z.xml,10981,1664535467.8984745,56128f39e7a7af2c3ddd67f0bddf2a85621f35057065dff1440bef4564c40d94
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZW8z_RC_003.xml,4631,1664535762.5560274,77aad5faade067572e79c4b43a03b49114114fb05d1b83b650b0d80b51b75039
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWHn.xml,10714,1664534687.4135296,b72906e4a370db34d0a5d0595cacb83b272a520b028e84f0de515433b0ea8b93
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWHn_RC_003.xml,4631,1664534811.8704503,00a3e064558e7e357c312cab9b458e02f472bf317658e598524e5656cb21cc61
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWKC.xml,10978,1664533543.721958,3b43e5f9dd56fb8d1743c04d0d573ec3a0f42735382b3169782cfe5ecce3254f
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWKC_RC_003.xml,4631,1664533663.807763,cae62b8c7d663a3ccdb383031c72265f85905216cb498ce957ebe6dceb07dabd
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWKt.xml,10439,1664533066.601547,1363c0359c221bee90400a8688fa1663f8581767ff7a971904a834cb472a63de
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWKt_RC_003.xml,4631,1664533230.4804654,68df18a14154a4d82547ba5a776215cf91acc33c306130d5d63b32238499e9b8
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWYA.xml,10702,1664530165.271503,6af75a908bd188efdaff906d806d3a3372e57895dd46742e1dafaedd70e3b86e
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_YZWYA_RC_003.xml,4631,1664530354.637887,0a31a39e028022d5d42ca2701f52bd9faff053ff5c8c4497b2db11c645ef2b1b
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0rNp.xml,10416,1664530631.7356317,bcdc9f0b41aadca3792c06317176e498fc3875521c405829ae4b86415510934e
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0rNp_RC_003.xml,4631,1664530863.385825,948d73c0a459e96dc0356150be4712167c260ff782df2fa6a1b12f64d5ccd81a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sho.xml,10423,1664530126.8890183,18b962cd7cb8b46dac32381e5d1f8c7800b9a1823a7708275d0b2b1da9655828
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sho_RC_003.xml,4631,1664530485.2926786,7b0ba29825e1e05251647bac4b78ef390aeaa17c3457cbe8dbdc5840e4b48086
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sTb.xml,10421,1664533511.712854,9d6ae8c98c18471253b81bdc7a8414c0969f7e1d4a8892e6c854f91a15bdef1b
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sTb_RC_003.xml,4631,1664533769.44812,8183de8c489911eeb22932eb313e511f9a129b0f95b825a4e7d197aeeca2ea95
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sU8.xml,10431,1664533052.400366,7a3c7b57716de508be34107f5ff166d6517cc93f5c0fd2151d58a43a6e527295
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0sU8_RC_003.xml,4631,1664533363.0591867,8af25632e6e2688148511721295306ac26af41b967368e0b66a1de7e4539a0ba
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0uLT.xml,10420,1664534291.3022134,c458c856b267c59c37f0d24eec6bc7e700e9f5eb7d8523defc2d75cab71a9e68
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0uLT_RC_003.xml,4631,1664534545.2260728,55e486a6c441119b8071ddabdbff35eb0b326d4928532e1161b8a0cda43c2174
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0upx.xml,10431,1664532285.0959218,2306ddbc76fa5ad2f0503c1e10bdb34d3a53ee1cc569a5c90e679c5560ad4577
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01378570350_Z0upx_RC_003.xml,4631,1664532539.8199446,30bcc50ece183e832deaa7af1f2ab909aadc33bd68c4a1723afbdeabfa5220cc
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JFv9Z.xml,106627,1664540186.6958964,cd694dc9a174c581072ee517d473a8d394402d35b6652cc890cd52fb4061e4a5
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JFv9Z_RC_002.xml,4537,1664540679.9284253,0a9ae9ff65e78a46364907113604eff3a0604e1a3992e61b2498d2c192fa2481
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JMTl6.xml,106159,1664540180.2207794,99536e1d75c843db2d2a0709d40ef43a1f586cf75822adad7eb61bd9a2f0a4be
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JMTl6_RC_002.xml,4537,1664540775.4455845,d621fc5a5f25bfd8d5b7f8829eacb4d1bab85999ccfbd7dd39e37d8bbdb9ee80
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JtTEh.xml,106850,1664540205.6959186,8572dcc4c4ccea252a38a3513076e0c099b6018ad177ee80a58ecb34d1c39de2
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JtTEh_MC_001.xml,4850,1664540737.333322,846b16d919987b1d3f70530316ab89637640171a847350d84410246afea7c88f
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JVABl.xml,106697,1664540173.788245,2931e1ea0863e0ce8d2df0970bc16dcf0f67af646c91c831f39b1e374267cf57
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JVABl_RC_002.xml,4537,1664540769.657714,fb6deaf89e4d46adf8e0d3e69148652f25d4a1a2bd31ee13487a944d9c1e9db4
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvImv.xml,106040,1664540227.4572985,05d79723cf7644b4c3c6fc40cfc3ab492e4d3bf7c016bf7525cc431bfbd4692f
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvImv_RC_002.xml,4537,1664540732.6466794,494c63d595a45a415b697df4a43814237606f2dabff6f91ec1986143dcc13f1b
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvK6K.xml,110522,1664540220.9217086,c9f8e6f023b03f9044e6fff3d7acf86de8770a94106604e157e02d9bc4e4643d
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvK6K_RC_002.xml,4537,1664540727.9564414,758b59093c63079b70bff0101c3592db49d6e1f9fc2c3a897a35d497f17564b0
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvKV7.xml,109823,1664540258.7518177,9bbffacb773e7aec513d5562738f31051cfc4706ed137657259037c9c770016c
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvKV7_RC_002.xml,4537,1664540717.361622,dae6702553f588ca4e799d73571167997a9c52baca6661aeeed41ce915f05ffe
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvKzh.xml,110018,1664540251.659732,64ec594b5b9bd7600bcc6c26743e68b8b691aa7bc23a9717c82c121395c3e4bd
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvKzh_RC_002.xml,4537,1664540722.0365937,82feb08aed108d266d8562c34074a1028ab82870cd11f719bd48f00bdb35f2ef
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvL8y.xml,107728,1664540237.3440597,eb52c02ba61ffb9df5057c402be1e30c6af1eeee492c830d4cc333a936b5efdd
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvL8y_RC_002.xml,4537,1664540712.612575,3b5e9cbd81b33e185252915f36d28c503138b43dfe6dfd374b3090d982ee0111
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvLEp.xml,109498,1664540285.7206118,96699bc0237db5e0a7127cc9fad3534338bdf45051466ef788c408b88deed146
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvLEp_RC_002.xml,4537,1664540703.1895268,33ffd6f2e3e3843c338210b0d33586061919cef456fd0dc0321b3def268e4422
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvLmZ.xml,108311,1664540275.3427734,024c27ad1d411c7cf39f615f86d62aaecb2a5409d247975c77f9724946723630
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvLmZ_RC_002.xml,4537,1664540707.8922024,4c08bc15a93385d55ffc4c332ef1ffd093bdcba5c8ddfb1e498ffc7b3e77f05e
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvMGN.xml,106216,1664540267.3109019,a02984ff069cf183f737794e4d18c7aeb09cd67503c87a1c793b7706a5885845
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvMGN_RC_002.xml,4537,1664540698.5111368,c8adecc1c5dd53c84c7c3c047e2683087fda2f0734df99887ad6d9e4e0b62c3e
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvOrP.xml,107986,1664540213.4175868,3accd4a0c8b8cee49ac3ba3ee7fa6c41858c302a342bf2a3bf12464439ca4fc0
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JvOrP_RC_002.xml,4537,1664540693.8376756,57c25214b0754caf90d60352735276809ee9c89612f29b05dd88b155a6e379f7
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JxK9v.xml,106371,1664540192.9818554,ef72ad680b73ec45825b24449afc2f8ae6895588c4beb045d0a3c7c1b8b9b3d8
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JxK9v_MC_001.xml,4850,1664540689.1847875,a2d578c655defe290ae7261a467af1b89e6a178bed7b56d73ebc2165b0f853a7
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JYgtY.xml,106233,1664540145.192691,6a422c12f6827486e37cc7cc8a3f70ce3184480a3aa00de1523231ee8023cb27
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JYgtY_RC_002.xml,4537,1664540764.9044366,5a4662c597cd8268d7fb6db90008227edae3d34fafdfca64259f54bc11615951
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JYhuA.xml,106798,1664540158.5901127,5c51db68d63021283ffd2f419826e1502ec520c4b749404470104a2006e4d63a
f,C:\Users\Stefy\Downloads\Source\FTA\XML\2022\05\IT01641790702_JYhuA_RC_002.xml,4537,1664540760.234112,abf169f48674eb57664ce04434cf71a1ade46cf860f97d6009994531edb8598d
